,regulon
127,"[CDK14,SMAD5,ARHGAP5,WWP1,ELF2,FGF14,HP1BP3,NEK1,DNM3,SSBP2,LUZP2,FNDC3A,MARCH1,KMT2C,BTBD9,CADPS,PHIP,TJP1,XPR1,NFIA,LINC01578,EPC2,RBPJ,PKN2,TIPARP,GPHN,PHF21A,TOX,KANSL1L,USP15,ZDBF2,RABGAP1L,VPS13A,PDGFC,PDE4B,LYST,KTN1,PRKD1,RB1CC1,STXBP5,ERBB4,GRM5,SOX5,PCGF5,TCF4,GNAQ,TAX1BP1,FEZ2,ZNF804A,GOLIM4,SNTG1,EML1,ARAP2,ESD,EDIL3,RAP1A,MED13L,ANKRD28,FBXL5,DICER1,ADCY2,SPTBN1,PARP8,STK38L,WDR41,ARID2,LINC00472,TOP2B,HERC4,OSBPL8,MPDZ,STXBP3,CDK17,P4HA1,WDFY3,CREBRF,DMXL2,MBNL1,ACSL4,PDS5B,PCMTD1,NETO1,RERE,IPO8,NCOA2,MTX2,LCOR,TRAF6,LRRK2,STEAP2,IRS1,QKI,CSNK1A1,PTPN13,RHOBTB3,FNIP1,ARID5B,JMJD1C,NIPBL,NTNG1,UBQLN1,FAM169A,FIGN,MSRB3,ARID4A,GKAP1,NUTM2A-AS1,ENOX1,ADGRB3,UBN2,BAZ2B,TAPT1,ZNF638,SOCS4,ANKRD50,PKP4,SPATS2,DCP2,ZBTB20,NRIP1,VPS13C,OTUD1,BTBD3,RAB14,CDH20,WDFY3-AS2,PEX2,FERMT2,DENND5B,OSBPL1A,MAST4,YEATS2,FTCDNL1,CNOT2,IMMP2L,FBXL4,CUL1,TMEM65,ZNF518A,PHF20L1,MARK1,RUNX1T1,ERBIN,SLC44A1,BTBD7,EXTL3,PDE4D,XRN2,TTLL7,FBXO25,ARPP21,ZNF644,PLPPR5,HOMER1,FAM133B,BBX,KLHL32,DLGAP1,GABPA,KIAA1958,TBPL1,PPP3R1,ATP11B,TET2,UCHL5,INSIG2,CEP85L,MFAP3L,EPC1,USP25,INTU,KCTD8,NLGN1,RFX3,FBXO11,LSM14A,ZNF397,RARB,HDAC9,ASB7,EXOC6B,TAB3,FUT8,PDLIM5,KRIT1,NEK7,TNFRSF19,FUT9,RAB11FIP2,PCDH9,SPIN1,ELMOD1,DMTF1,FAM214A,XKR6,HMGN3,ZFR,ZNF281,ZNF827,ABHD13,KIF21A,TMEM68,ITSN1,PPA2,STAMBPL1,COPS2,GRIA2,CEP126,ANO10,SMARCAD1,PLPP1,RHBDD1,FRMD5,MAN1A2,ABHD17B,PPM1B,L3MBTL3,CHD1,HNRNPR,KIF13B,FBXL20,LHFPL3,ENAH,ANKRD12,KLHL13,LBR,SESTD1,ROCK1,FHL1]"
128,"[ECT2,TTC30A,ZNF593,MPLKIP,PRR26,PIGO,SNAPC5,SCG2,NEAT1,RFC2,HHIP,TRIP6,CDC5L,KIAA1143,FAM122C,DENND6A,PSPH]"
129,"[CADM3,PDCD5,LYRM9,SVIP,CORO2B,MGST2,PRR13,LSM4,ATXN7L3B]"
130,"[ZMYM2,SPIN1,SETD3,HNRNPH3,ARHGAP5,SLIT2,TBC1D1,ZNF704,ATP8A1,CEP170,MPDZ,PRNP,TNPO1,ENOX1,RUNDC3B,RNF220,SALL3,FGD5-AS1,PAQR8,KAT6B,N4BP2,KPNA1,PRKACB,TRHDE-AS1,PCSK2,FAM24B,CHN1,LMO4,FHL1,WDFY3,PPP3R1,PYGO1,KLHL24,UCHL5,IMMP2L,CNBP,PDCD4,FAM168B,VPS13A,PALLD,IRS1,PPP2R5E,TBL1XR1,MSRB3,FBXL3,FER,UGT8,SYNE2,LPGAT1,HNRNPK,GPR37,JADE1,AKAP11,SMARCA2,PEX5L,ENAH,CADM2,PDCD10,UBE2E3,KIAA0232,MAP2,ZFAND5,SMPD3,NTNG1,DMTF1,LCOR,MIR4500HG,CREB1,MICAL1,MID1IP1,TMTC2,DSEL,CACNB2,MYO9A,KCTD1,STXBP3,STXBP5,B3GALNT2,CNKSR2,SLITRK5,ZNF518B,HMGB2,EFNB2,CNOT6L,SLITRK4,SLC7A14,LMO7,TSC22D2,NRP1,GEN1,DAAM1,SCAF11,G3BP1,PDE10A,SRGAP1,ASB7,ZNF706,RARB,FAM53B,IVNS1ABP,SKIDA1,OSMR,LIFR,FAM214A,STK38L,RASSF8-AS1,GOLIM4,PKIA,TLE1,PHLPP2,FBXL5,ZDHHC2,ADNP,EGFR,NAA35,TMEM170B,KCNMB4,PTPN13,TTBK2,GKAP1,RHBDD1,DCUN1D1,SPTBN1,RCAN2,WDR47,ARPP21,ARAP2]"
131,"[JPH3,EEF1D,LZTS2,SYNGAP1,CCDC92,SRSF2,GNAS,ANKRD42,PHACTR2,ARNTL2,PAIP2,PRKCZ,CDH22,FXR2,ACADVL,TPI1,ELMOD1,YWHAE,CELF5,RBM11,NAT8L,NELFB,RBX1,RHOBTB2,MUS81,RPS6KA4,DCHS2,DYNC1H1,AGAP2,CELF4,MAP7D2,DYNLL1,MOB3A,BHLHE40,JOSD1,H1FX,NBL1,EPB41,TMUB1,TOM1,ZBTB7A,PNPLA6,SEH1L,TMEM176B,IPO5,MAFG,NOSIP,BTBD2,CAMSAP3,SNTA1,DDX17,OPN3,TCFL5,NSMF,SEC23IP,ERP29,SGTA,TCEAL3,TSNARE1,RAP1GAP2,KLHL12,AGAP3,EYA1,NCAPH2,ZBTB16,SNRPA,NARF,USP36]"
132,"[TSC22D4,ANKMY1,FLYWCH1,PFKFB4,SART1,ZFHX2,ADGRA1,AMOTL2,LRP1,ITGB5,LINC01412,LYRM1,CPT2,MCM3AP,TMEM263,DNAH2,MICALL2,RASA4]"
133,"[KIAA1211L,SEMA4B,FGFRL1,KCTD15,LIN7C,CNOT8,MAP3K7CL,ZNF654,CDAN1,USP18]"
134,"[C3orf33,SMIM10L1,ZNF280C,LSM6,MRPS25,USP48,TAZ,SNRNP35,ARFGEF2,DTWD2,SNAPC5,GFM1,ZNF30]"
135,"[LMO7,NRBP1,HEATR5A,ARHGAP12,ADAM10,CAPRIN1,ZNF827,KLHL13,HYLS1,OTUD4,FAM49B,POU2F1,KPNA1,SGCZ,CCSER1,EPB41L5,NCOA7,CHD1,MARCH6,ELOVL6,TRERF1,AKAP11,CCSER2,PAFAH1B1,RAF1,TOP2B,GMPS,FRYL,NETO1,DENND4A,SH3RF1,SMIM19,GNG12,NCK2,WTAP,INPP1]"
136,"[GPSM2,NIPBL,QKI,DIS3L2,ADD3,RORA,MBD5,CPNE3,RBMS1,ZEB1,DPP10,TBC1D4,ATXN8OS,RAVER2,PSMD14,SFMBT1,EPHA5,SLC16A7,DNAJC1,GNAO1,MAP2K5,CHL1,APBB2,NCOR1,KLHL42,ZDBF2,ANK3,SPATS2,PPP1R9A,ROBO1,LDAH,TSPAN3,MPDZ,REV3L,RBPJ,DLC1,TFDP2,RICTOR,HELZ,ATF2,CPSF6,MSANTD4,PTH2R,KLHL1,KLHL13,ZMYND11,STXBP3,ZFYVE16,SENP8,USP25,SYT14,PLCB4,KTN1,TBL1XR1,LRRN1,NETO2,MTHFD2L,PDE4D,ARID2,GRM5,STAG1,SETD3,SUPT3H,ANKS1B,TMEM106B,USP40,ZDHHC21,CHD7,MSRB3,ZNF521,ENOX1,CDH2,KPNA1,XPO1,NRIP1,FRYL,WDFY3,KLHL32,ZSWIM6,ZBTB37,NCOA3,GLS,PICALM,KLF12,LRRK2,SNX9,SIK2,TOP2B,DSE,LIN7A,CNKSR2,ZBTB20,TANC1,ZNF704,PAM,LRRC8B,GRID2,LARP1B,FAM102B,ATP8A1,KATNA1,FAM160B1,CRYBG3,PTPRM,PRKD1,FNDC3B,CREB1,KCTD8,KIF21A,ABHD13,MAPK8,PPFIA2,PLPPR1,TLK1,SALL3,CDK14,BMPR1A,OSBPL8,PRKD3,PYGO1,MLLT10,TMEM68,PHOSPHO2,PTPN4,ZFYVE9,SCMH1,MFSD14A,PDLIM3,LRRC8C,STXBP5-AS1,KMT2C,SCAF11,TPK1,XPO7,CGGBP1,ZMAT3,SESTD1,CRISPLD1,ARPP21,ITSN2,GKAP1,TRHDE,GDI2,MARK1,OSBPL3,SYBU,EXTL3,SETD5,CHD6,SERGEF,ANKRD12,UBN2,PRICKLE1,LEPR,NEK7,PTPN13,ZCCHC7,DNAJC13,AP1S2,DICER1,NLGN1,CCSER1,FAM149A,LRP12,CAST,SCML2,TSC1,CADPS2,TGFBR3]"
137,"[SMIM10L1,ZNF281,CLK1,CBR1,TMUB2,FH,ACBD7,EIF4EBP1,CCDC120,GCNT1,SVIL,GOLGA6L4,LARP7,WDR31,CLEC11A,EOGT,ALG10B,MRPL44,LIMS2,PRDX3,POLR3E,EFCAB2,ZNF30,SYNE2]"
138,"[TDRP,SLC2A4RG,ORAI2,AP5Z1]"
139,"[SH3BP1,DUSP12,SP100,SLC25A45,SAMD5,ZNF517,SPIN4]"
140,"[COMMD6,PUS7,CEP112,PVT1,FAM47E,DIO2]"
141,"[GABPB2,FBLIM1,MSS51,RAPGEF1,VOPP1,SHC1]"
142,"[PTS,RCBTB1,ZNF45,RING1,C1orf61,PRPF3,PPM1A,ZNF585A,TOB1,MAP6D1,LIME1,IRF2BPL,SLC37A3,SLC25A46,KREMEN1,CAD,LRRCC1,TMEM169,LACTB2,TBRG4,SF3A1,ZFY,LUC7L2,FAM3A,ZNF507,POLR3D,RHBDD1,VRK1,RPS6KA3,OR2A1-AS1,CDC34,RAI14,RMND1,KBTBD2,EOGT,SLC8A3,IVNS1ABP,TRMO]"
143,"[GABARAP,RPSA,BSCL2,EPN1,RPL8,PRKCSH,PRKAR1B,SLC25A23,PEA15,SEZ6L2,ASPHD1,ABR,NECAB2,BRSK2,CXXC5,ZNF580,RPS7,UBE2Q1,INO80B,KCNIP2,RAC1,CACNG8,PAFAH1B2,EIF4H,TRAPPC4,PFDN6,FBXL19,PICK1,NPM1,GTF2F1,RPS14,GBA2,NDUFC1,HSPBP1,MYL6B,LRRC23,CRIP2,PDE2A,RBM8A,AGAP2,SPTBN4,HMGB2,HMGA1,UQCRQ,ANKRD13B,NDUFS7,DNAJA4,TBR1,PHLDB3,DCTN3,LONP1,TMEM38A,YWHAZ,PSMC5,BUD31,BEX3,SMUG1,GAS8,CD2BP2,PTGDS,TECR,KCTD10,RPS16,DLG4,MRPS33,C12orf43,FANCM,P3H3,SUMO3,FZR1,APOE,RPL39,THRA,CARS,F11-AS1,APH1A,TAF4,SEC24C,ZNF524,DDX39A,DUS1L,DIO2,KMT2E-AS1,SPICE1,RAB15,LINGO1,OR2A1-AS1,UBTF,DNAJC3,PEX19,MRM1,SUDS3,CERS1,LGI4,RBM3,NELFE,DNAH2,RPL29,STUB1,MAN2C1,CYS1,SYNGAP1,KCNC4,RPL32,VOPP1,CEND1,SERINC3,MED7,ERF,LCNL1,POLR2C,GSPT1,GPATCH1,RXRB,PSMD6,USP1,MRPL37,RPS6KA6,RPL17,ZNF133,IDH3G,SMCR8,SBF2-AS1,SZRD1,CDKL3,SQSTM1,BCOR,COX5B,AP1B1,ACTR2,MBD2,BTBD2,BTRC]"
144,"[ADAMTS19,CSPG5,ARFGAP1,TNPO2]"
145,"[FBXO25,ZNF511,DPH7,SP100,MYO16-AS1]"
146,"[MYO5C,KDM5C,SPG11,C8orf88,INPP5K,LRRC39,HULC,TMEM108]"
147,"[MBP,LINC00689,KCNIP1,AGTRAP,ICA1,TMEM266,C8orf33,DOCK6,SLC24A4,ZNF618,NSUN4,PSMD2,KIAA2013,SALL1,MAN1C1,NR2F1,VSNL1,KCNAB1,LINC01355]"
