,regulon
147,"[C1QTNF4,CUL3,SNX4,HSPA5,HYOU1,SMG6,MPHOSPH9,RABL6,PRKG1,OLFM1,CORO1C,MAGOH,SCOC,EIF3J,SPPL2B,SMNDC1,RAD23A,GPATCH1,DNMT1,MEF2D,BRF1,TMEM192,NFKBIZ,MAPKAPK3,VSNL1,USP46,STAT1,SVIL,NFYB,H2AFV,KLHL9,ARMC8,RNF38,ASL,CDC123,LRRK1,PAK3,TOLLIP,HMGN4,ALPK3,IL20RB,MIOS,GABRB2,PATL1,PRPS1,PCNX4,HDX,CAMTA1,ZSWIM6,CAPN7,TOMM40L,ELF1,FLVCR1,MEPCE,AP3D1,EIF5,FSIP2,ZNF738,MED13L,ACTR3,ZNF638,NAA15,ZNF141,TCP11L1,ZNF675,SMG7,DLST,RBM19,ACTR2,DDX6,SEMA3B]"
148,"[TRPM2,POLR3C,GMDS,NDEL1,PHTF1,SEC24C,CAPRIN1,BUD31,EDEM2,SAMHD1,PDLIM2,ATR,NET1,NACC2,TMEM123,TEFM,PPIG,UTY,FKBP1A,PRPF38A,UMAD1,LINC01578,COQ7,TIMM23,TAF1B,TOPBP1,SLK,PPCS,OTUD7B,RNF4,GMEB2,ARHGEF1,SART1,SCFD1,RSRC2,EIF1AD,GDAP1,NDOR1,RAB7A,C1orf112,URM1,ARHGAP19,ZNF197,CCDC7,SNHG3,SRSF7,RPL22L1,XRCC5,SLC30A9,ERBIN,RABEP2,VMA21,TMEM218,ZNF623,MAP1S,LSM5,C9orf16,CCDC73,STPG2,COG3,TRIM14,MRPS22,YBEY,GPATCH8,MYO9B,NCKAP1L,FBXO5,STK11IP,EDC3,ARPC3,POLDIP3,XRCC4,WBP1L,SH3BP5L]"
149,"[KCNC3,ULK1,CADPS2,PYM1,EIF4G2,EXOG,MRPS16,DPAGT1,MCU,UVSSA,UBR5,SMYD2,EHBP1,RAB22A,DNM2,HSD17B7,SNX7,MBTPS1,SNAP23,KIAA2013,RNF114,ARL5C,PGPEP1,CHP1,SNW1,CLDND2,C19orf12,PHACTR4,TOR1AIP2,STAT6,WIZ,SSH2,SLC44A2,AK1,SPESP1,BRD9,ARMCX4,GAB3,HEBP1,ARID3A,ZNF836,APC,ERLIN1,ALMS1,ZNF763,MAPK8IP3,PLB1,WDR81,MAMDC2,ZNF155,ITPK1-AS1,FRMD3,LAT2,DHRS12,ARHGAP27,SPDYE6,PAG1,RIN3,HNRNPD,TRANK1,SETD3,TGFA,NME6,TM7SF3,ZCCHC3,TRAPPC10,CFLAR,CBFA2T2,ZNF703,PABPC1L,CRAMP1,SEC24B,RAB28,GOLM1,UBE2E3,ACSL4,MTA3,FTCDNL1,CPNE2,WIPF1]"
150,"[CCNL2,ZNF808,C5orf24,UBE2V2,OGFR,YKT6,UBA6-AS1,SLC36A1,SEPHS2,ATG4B,SET,FBL,MKI67,USP40,SRSF1,SMC4,PARP15,TCHP,RABL2B,SURF6,DEAF1,ETAA1,AP4M1,EIF4EBP2,ZNF292,GALNT7,STXBP2,MRPL20,CHAMP1,HIPK1,LSM12,MASTL,RBBP4,TMEM47,TMEM135,DGKB,TFDP2,NEK7,LYNX1,RPN1,NCOA3,CAHM,TAF1,ZNF627,HAUS6,CAMSAP2,ATF4,SUSD1,OSBPL8,PTCD3,TRPM4,TSPAN3,SLC35C2,CUL9,SUFU,NEIL2,NUP107,TNKS2,RNF141,GCN1,KIAA0556,AMDHD2,CROT,FHL1,MKKS,TECPR1,PLOD3,LRRC37A3,NMI,POLR2M,SASS6,BTBD7,TRAPPC2L,TSSC4,DCAF12,ARHGEF9,SHQ1,DMTF1,UTP18,PPM1A,GCFC2,RNF20,PLAA,USP8,UBAC2,ZFP62,HNRNPLL,ICE2,HLCS,CWC22,CDC42SE2,FOXP1,FARS2,ELP3,DDX49,TIPARP,ARID2,TSPAN31,CTR9,AMD1,CCDC71L,HAUS8,RIMS1,MPC1,SP140L,ERP44,RFX1,PHF8,AMBRA1,EPC1,STAG1,STX12,XPO7,IL10RB,BSCL2,PABPN1,CYLD,ZBED4,RDX,PLPP1,LINC01004,UBE2E3,SMARCAD1,FAM228B,NR2C2,FAM210A,ZBTB24,HNRNPA1,TTF1,TTPAL,INO80D,FAM110A,ANP32A,STYXL1,UGGT2,EIF3H,FBXO28,RIPK2,COX7C,SLC7A7,JADE1,TMA16,RPS7,CDK13,GPBP1L1,PRPF38B,HIST1H3E,SECISBP2,FAM172A,ADAM11,RHBDD1,PHF12,H1F0,SLC39A9,PUM1,DDX5,RFX3,TRAF2,GSKIP,SSR2,USF2,XIAP,USP7,RNF121,RPS6,XKR6,PTK2B,CDC27,SEC24C,ABHD13,PDIK1L,BAG6,GLS,COX8A,TMUB2,CREB5,MYLK-AS1,HGF,PTGR2,SCRT1]"
151,"[C3AR1,TLR7,COL14A1,VAMP1,PROSER3,HLA-DQA1,P3H2,DHRS9,FEZ2,DAB1,CCDC144A,ZNRF2,LILRA2,SEMA4C,SIRPB1,SLC29A3,TMEM220-AS1,MRC2,OGFRL1,KBTBD8,ATP7A,TAL1]"
152,"[NUP98,SSU72,ZNF555,CWC22,DDX49,HDAC6,CDIP1,PPP4R3B,POC1B,RAD9A,ZNF891,KLF13,TXNL1,TSSC4,NUP133,NEK1,STX12,BAZ2B,CHMP6,RAB6A,PSMD3,EMILIN2,HAUS6,MBTD1,RNF130,CXorf38,UBE4A,CDC42SE1,IPO11,PRPF4,HNRNPH1,FER,OGDH,AHCYL1,ADNP,CCND2,NRBF2,LINC00894,MITF,ADAT1,TPT1,QTRT2,MFSD14B,RPS2,MED9,DHX40,WDR5,LIN52,RTN4IP1,LARP7,RABGEF1,ZNF274,MSI2,PHF20,OPA3,CNGA1,KLF11,NIFK,ERMARD,MT2A,TRIM39]"
153,"[HECA,EPM2AIP1,TRIM36,ZNF14,NT5DC3,CDIP1,SPNS1,SNX10,PRKAR1B,S100B,BEX2,TSPAN3,ASPM,HEBP2,FGF14,ZNF813,BECN1,ISG15,KIAA1586,ZBTB33,COPS8,COX7A2,DUXAP8,IRF8,MAP7D1,TMEM101,TANC1,MRPS26,PPP1R21,INPP5F,COQ6,POLR2M,CDC37,SENP6,RHOT2,ELP2,PGAM1,USP13,SERP1,CKLF,C18orf21,TBP,TMEM199,KLF16,RPS27L,ENOX2,ZNF429,SRPRA,BCO2,SUB1,PPP4C,NUS1,PTPRZ1,ZNF337,SPIN3,VILL,COX16,EPB41L2,DAPK3,UFM1,EIF3J,RPTOR,PAICS,PIGK,GSR,CEBPG,CHEK1,ZNF18,USP24,IDI1,ZNF37A,SERP2,NECTIN3,TVP23B,ATP2A3,MBIP,PUS7,PPP1R11,MTRF1,RPS7,SAMD4A,EXOC1,EEF1G,ATP13A1,NOC3L,RNF11,MEMO1,CRACR2A,DHRS12,GRB2,PIWIL4,DNAJB4,INSIG2,TRAFD1,CNOT11,C12orf4,FARSB,PFKM,HEATR6,AGL,STYX,PPP3CB-AS1,OIP5-AS1,HNRNPC,LRCH1,LRRCC1,FGF20,NUP107,FIP1L1,NDUFA4,DCTN6,GPS1,ZNF600,YME1L1,HDHD2,SDAD1,GPBP1L1,CENPJ,MDM4,BLZF1,MICU1,ROMO1,TAF13,GRIP1,MYEF2,ARID4B,FKBP3,EIF3M,GNPTAB,ZBTB41,CHMP6,MBD5,ZNF738,PCM1,CDC27,MYO16,UBR7,PPP2R2C,MTHFD1,ZNF486,FIBP,ANXA1]"
154,"[DPP6,AHDC1,WASF1,ZFAND5,DCLK1,PAK3,ZBTB18,CHL1,CBLN2,ELK3,LSP1,LINC00623,SRGAP2-AS1,CDH8,KCNJ2,IKZF1,FBXO32,RASA3,LPAR1,DENND4C,SSX2IP,RORB,SCN8A,DACH1,CDKL5,NAB1,NCOA5,QSER1,LATS2,NFKB1,STMN2,DLEU2,ZMYM2,MARCH7,PIK3CA,C6orf62,LINC01138,GALNT13,SVIL,SFMBT2,CDK6,KCNH8,NALCN,SLC38A1]"
155,"[ZNF432,MOAP1,CERS5,CBWD2,TBL2,ZNF25,COMMD7,HK2,SRRM3,FAM177A1,MED16,TMEM189,ICAM1,QSOX2,CLSTN3,TMEM63B,MRPL38,CRELD2,CACNA1C,CLSTN2,SCN3B,RABL6,PKD1L1,ST7,TIPRL,GPSM2,TRIP6,NFATC1,CDC42BPB,ETFB,TCF3,SMURF1,MAPRE3,RASA4,TOM1,ADCK5,PRR16,UBQLN2,BLOC1S1,UBE2I,CENPE,SH3GLB1,CDS2,PDE1B,ENOX2,EMILIN1,RASA3,SLC25A33,ARID5B,DVL1,PLEKHG2,SEC31A,MAP3K11,CHD2,BCL3,ASXL1,BASP1,SIN3A,ADGRB3,ANTXR2,DLEU1,TMEM39A,MARCH7,GUF1,CCDC7,LILRB2,ZNF367,NLRP3,BTG3,THADA,LILRB1,FAM169A,ANKRD12,RLIM,ZNF10,TNFRSF1B,MAGOH,EDIL3,KLHL32]"
156,"[EVL,TAF3,KMT2D,UPF2,PLK4,PTMA,POC1A,CYB5R3,FAM107A,CRKL,JAK1,ATP2A2,MITF,PPP2R2C,SFSWAP,CRADD,MAML1,PHF8,DAXX,CCAR1,HMGXB4,MED13,PPP6R3,PTBP1,GNL3L,UBE3C]"
157,"[PRR5L,RBM22,CDH8,PI4K2A,SLC39A13,CEP164,COPS4,PRIM2,KLHL4,PTPRN2,PPIG,ETFDH,LONP1,ZNF71,ANKS1B,LMNB1,SECISBP2L,GPR132,RNF121,NAE1,KALRN,LCMT1,TULP4,ZNF493,SUN1,PDZRN4,LIPE,DUS3L,STARD13-AS,SUCLG1,MBOAT2,UBL4A,GTF2E2,PDE8A,RNF115,RAB3IP,GPAM,IER2,CABYR,SENP5,DAAM2,NDE1,CRLS1,ZNRD1,SYK,POU2F1,DDX23,SMARCC1,GNA12,PCGF6,RCN2,MRPS35,SCN8A,ANK3,TIAF1]"
158,"[LTBP3,RASSF8-AS1,LPAR1,BACH2,NAV2,CUEDC1,OTUD7B,NCOA5,FOXN3,PTH2R,KIF1B,TMEM266,KLHL5,UBE2J1,KDM1B,NCK2,JAZF1,SPRY1,SFMBT1,DLEU1,GRID2,SALL1,LRRC8D,ZBTB7B,ELK3,RGMB,CBLN2,POGZ,KLHL15,SCYL3,KDM3A,GTF2I,GRIA2,GPBP1,KLF3-AS1,ZFY,NCOA7,MAP2,MAPK6,SERTAD2,SATB1,RAB3IP,CTNNA2,SPRED1,AKT3,NRP1,MYO9A,BAZ2B,JARID2,MAK,SIAH1,ZMYND11,APC,FAM107B,SLC23A2,PPARG,PIK3CA,SYT1,BMPR1B,MKLN1,FOXO1,YWHAZ,AZIN1,GRM3]"
159,"[PKP4,CDH2,PREX2,ATRNL1,FAM200B,LANCL2,THRB,KANK1,QKI,AHI1,SEMA3C,VRK1,RMI1,USP6NL]"
160,"[TMEM256,CASD1,HNRNPLL,HIST1H2BD,TUBB,MNT,FOXP4,MSANTD3,FBXO10,ARHGEF2,USP34,PCBP1,RHOBTB3,NAPB,C1GALT1,THRA,ARL4A,CENPJ,PTPRM,WRNIP1,ANKRD12,EPC2]"
161,"[CHMP1B,RPL17,NR1H3,FAM120A,GLMP,CCDC126,FUCA1,ROCK1,CARF,HIST1H2BH,BAG2,HOOK2,DUSP18,CADPS2,POLDIP2,PPP4C,SLC39A8,RPL15,TSSC4,AZIN1,NAPG,ATP2B4,ANKRD40,FAM192A,AGTPBP1,TRIM52,DDX5,ATP8B4,TRIM25,MED6,INPP5B,SIGLEC9,EME2,DPH5,SDF2,XPO1,SSBP1,TRAF7,L3MBTL2,FAM53B-AS1,MKKS,VAMP3,MBTPS1,NACA,FNDC3B,PSMD12,ENOX2,YTHDF1,ATXN7,THRB,C15orf41,TBC1D13,MTERF4,FAM53C,GPM6A,WAS,ZNF133,PRKAR1A,ARPC5,PPP1CB,ENSA,RFT1,LIN9,ELOVL5,CEP72,SCAF4,CLIC2,SLC39A13,MAPKAP1,MAPK1IP1L,HNRNPUL2,PSRC1,POLD4,NSUN6,TPCN1,ADGRL2,SH2B1,SRSF2,EIF1AD,MAGED2,METTL2A,RPS13,PSMA6,TRMT11,SLC35E3,TTN-AS1,TRA2B,NABP1,GOSR2,GLRX2,METTL5,KXD1,TMF1,MAST2,P4HB,KATNAL2,POGLUT1,WNK1,NBPF12,TRAM1,PURB,FOXK2,RARS2,KDM5C,C2,BIN3,CLK1,XRCC6,SYF2,MCMBP,GBA2,LAMP1,POLDIP3,PPTC7,TRIM14,VPS35,SETD4,SYT1,RPS27A,COX10,PIKFYVE,TAF1A,INTS9,IPO8,TADA3,EDEM3,EIF3H,RPS8,ARPIN,EMC7,RPL32,TMA16,HNRNPA2B1,RUVBL1,DDX60L,PPIP5K1,SSH3,GHRL,SLC26A2,SPIRE1,RPAP3,TRAPPC10,COX7A2L,CD63,SYT11,UBE2M,HNRNPF,GABARAPL2,RSL1D1,TSC22D4,ZSCAN25,AURKAIP1,RPL27,SPAST,HSPBAP1,FUBP3,TCTN3,DDT,G2E3,CHCHD2,PHTF1,UBL5,CDKN2A,DAPK3,TRIM33,RMND5B,BCL2L13,OARD1,SNRPG,POLL]"
162,"[EXOC2,SLC23A2,FAM3B,DCAF11,FBXO25,RIMS1,POLM,HECTD3,DDX5,RBFA,LYSMD3,ZC3H15,SNRPA,PRELID2,ALDH18A1,EIF4G2,SOD2,ZNF565,SRSF5,RNGTT,ALDH1A2,GNS,ATXN3,TMUB2,IFT52,ATXN1,JOSD1,PPM1M,OTUD3,UBE2Q1,PSMG2,KLHL42,WRAP73,LMTK2,HSF2,DUSP23,ADAR,KLHL12,SLC1A4,SLK,SYBU,MIR4435-2HG,NARF,GLA,ACTR10,PPCS,CYC1,NSMCE2,BCAS2,HK1,NARS,FAM171B,NUF2,FECH,CBR3-AS1,ATXN7,AP2A2,RIF1,ZNF644,DDX18,XPC,SLC35B4,TMEM267,RORB,GPBP1,FAM91A1,CDK7,AKAP7,TRMT44,DIS3L2,GTF2E2,PPIG,ANKRD12,USO1,NRXN3,JADE1,WRNIP1,STYX,MLLT1,ATG7,FGF12,ARIH1,SHISA5,WDR17,MYRIP,LMF2,DPH3,RAB11A,IL15,PPP1R11,TFE3,RCL1,MIA3,PHF20,CCNT1,ABHD11,TBC1D25,CD59,PFKFB3,PCGF5,USP25,HIST1H4E,HNRNPA3,YPEL2,MPPE1,WAPL,ZFP62,DGCR6L,TMEM263,ZNF613,ZNF622,CUL5,PGAP2,C1GALT1C1,SCN8A,ZNF420,MZT1,ARPP21,HIVEP2,SLF1,EPB41L3,SPATA18]"
163,"[USP33,LEMD3,DR1,MRPL20,ABCG2,RICTOR,RAP1GDS1,FCHO2,SZT2,CCNC,ZFYVE9,RNF138,NPTXR,TAX1BP1,RPS21,CD46,DCAF12,FDXR,PCDHGA10,CLN3,COMMD5,AGL,COG6,ATG4C,AATF,ELMOD2,ZFP62,ANAPC4,KLHL18,TSG101,HARS2,TANK,MAK16,RPP38,RNF217,ZBTB26,PPP1R21,RPS25,SURF1,ZNF257,SCAMP2,TIPRL,JRKL,ARCN1,ZNF124,RAB11FIP2,RPL31,MGA,PDSS1,ZNF816,ZNF92,ZNF655,AP1S2,UQCR11,MED8]"
164,"[PDSS1,SECTM1,CREBZF,GAR1,FAM53C,RRBP1,CENPP,SLC19A2,PDLIM2,DDX21,ZNF486,ADIPOR2,XPNPEP1,SETD5,MRPL33,THOC2,VPS13B,PLEKHG2,NXT1,ZNF629,SVIL,UBXN2A,DERA,DDX3Y,C5orf34,RPF1,ACVR2A,LARP4,ZNF107,NOL12,CSNK1G1,RAB34,GCN1,MRPS21,NDUFS3,GTF2F2,IL10RB,CUTC,CFAP36,TOP3B,BRI3BP,NIF3L1,ARIH1,TAF1B,FAM228B,LONRF3,THOC3,COPZ1,HIF1AN,PCDH9,TOP3A,KMT5A,FRS2,SRSF4,FAM207A,CLN3,INCENP,AP1S2,RRP8,SNRPG,VPS33B,PLOD3,THNSL2]"
165,"[LSM8,U2SURP,ZNF655,PDS5B,ARSB,ARID4A,GTF2H2,CEP295,HLF,TSPAN17,UBA6-AS1,PC,ZNF511,LPCAT1,RNMT,GLYR1,DDX17,MDFIC,TRAM1,AMDHD2,DGKZ,C2orf42,FUCA2,NEURL1,HSP90B1,TCEA2,MRPL51,UCHL3,COMMD5,CTXN1,DERL1,LRIG1,SLC41A3,CIRBP,BMS1,DFFA,RNH1,SRSF5,RABIF,GMCL1,MTRF1,TTPAL,RAP2B,FAM219A,PLCD1,MCM8,NGLY1,LYNX1,OCLN,SLF1,SNX12,TRMT61B,TMEM116,LETMD1,CCNI,RINT1,CDC37L1,UHRF2,CALML4,RNPC3,YY1,ZSCAN25,LINC01473,DDAH2,SACM1L,RUFY1,SMAD5,TMEM219,SRI,GPR161,CHURC1,NDUFS6,TAB3,EPS15,TMED3,FAM193B,ATF7IP,STRAP,WDR1,MLH3,TMIGD3,PPHLN1,MAP2K7,TBRG1,DIS3L,CD81,SIVA1,FHL1,SRSF3,ANAPC4,SLC15A3,R3HDM1,LHX4,RUSC1,CYFIP1,EIF4G2,TPTE2,SYNJ2BP,SLC7A7,UFC1,RAB3GAP1,ZNF561,AATF,RSU1,PDCD6IP,TTC5,WDR74,LARP7,YWHAE,NUB1,NDOR1,BCAS2,CHMP3,OPA1,FBXW4,USP15,C2,XKR6,ZNF197,RAB11A,SART3,FAM122B,FBXO28,ZNF518A,AP1B1,CMSS1,MLEC,PHC3,ARHGAP12,STYXL1,NUDCD3,USP3,AKR1B1,DPY19L3,TMEM208,STX12,YWHAB,SLC39A10,HCLS1,DOCK7,MCCC1,PAN3,NDRG2,CARD8,ANKS1B,ZMYM2,ITSN2,PPP1R12A,VWA8,EFHC1,DGKH,ASB1,TRAPPC10,ZNF83,NACA,GPN3,SLMAP,MTPN,MAN1B1,PRPF18,KIF5B,TRPM4,GSKIP,MCM7,SMAP1,TSC22D2,LRR1,DDX60L,CTDNEP1,ACBD6,CARD9]"
166,"[CDK11B,LPCAT2,SMCR8,KIF1A,FAM200A,CNIH2,PQBP1,METTL14,PPP4R2,MSH6,IFT74,SLC38A7]"
167,"[SFMBT2,FXR2,OXR1,ZBTB14,LINC01258,JAZF1,SLC25A30,SYCP2L,ZC3H12C,RCAN3,MLST8,ZNF711,LSP1,MARCH3,HSPA14,PTPDC1,LRRC37A3,PAG1,DTNA,CDC14B,RABGAP1L,FRYL,HERC1]"
168,"[NOL4L,SPDYE5,UBTD1,KALRN,P2RY6,SUSD1,DIDO1,CISD1,UQCRFS1,ARHGDIA,DNAJC21,CADPS,RAD54B,ZMIZ2,PDE4DIP,ARF3,MEX3C]"
169,"[DVL1,THOC3,TOMM22,CCT2,UIMC1]"
170,"[CALCR,CREBRF,VPS4B,TBC1D8,TBC1D15,SEC22B,CACNB2,EHD1,UCKL1,TEAD1,LMF1,BLZF1,HINT1,PGK1,NCAPD2,EXOC4,TMEM33,PIK3R4,LLGL2,HIBADH,FBRSL1,C1QB,SMIM14,PNPLA8,ENOX2,TMEM218,RHBDD1,CPNE1,COMMD2,CLCN3,FAM104B,SRBD1,REV3L,NUCB2,MAGED2,AKAP9,TSGA10,WRAP73,UBXN2B,STT3A,SGK3,PGAM1,CFL1,SLC39A3,LINC01410,GIMAP1,ACTL6A,DAXX,EIF3D,TATDN2,RAB3GAP1,TCF25,PRKD3,SLU7,MIA3,RNASEH2B,DSE,CREM,LMAN1,LSM10,PDCD2,PHC1,BLM,RSF1,UBN2,TM9SF2,PYM1,GOLPH3,DICER1,PPIL3,TGS1,RBM12B,STAG1,SP2,NSUN6,VPS16,MARCH3,OTUD5,MINPP1,CAST,DNAJC13,KATNBL1,RPL22L1,FAM122B,MCM3,DERA,HERC4,GRIPAP1,PLEKHF2,L3MBTL4,MKLN1,FAM210A,RAB11FIP2,STAU2,SRSF7,EIF2B1,FBXL12,CMTR1,ATXN2,PSMA6,UBE2D3,CCDC7,STK4,SNRPG,COMMD10,PPP1CA,GAS5,ZNF551,C1QBP,TBRG1,PIGBOS1,CD2BP2,SLC25A20,TBPL1,RBBP8,SFXN1,RHOBTB2,RPL37,THOC3,TMEM91,GPATCH2,PRKD1,NELFE,TUBB6,CCHCR1]"
171,"[FOXO1,MEF2C-AS1,SPOPL,RFX3,CD2AP,NEK3,LPIN2,SMAD2,ARID3B,AUTS2,LEPR,SLC4A7,IQGAP2,ANP32A,GABPB1-AS1,GLCE,MPPE1,PDCD4,ZBTB37,L3MBTL3,CNOT6L,PELI2,TBL1X,TAB3,RGPD8,ZBTB20,MSL3,SUPT3H,HOOK3,MTMR10,LINC00472,KLF3-AS1,ZNF652,ZCCHC2,DMTF1,IRS2,METAP1,SERTAD2,FAM160B1,RAP1GDS1,MARCH3,RABGAP1L,PLSCR4,SALL1,KLHL15,PTK2,CYLD,UBE2E1,NR2C2,CCSER1,CREBRF,CLIP1,ATXN7,USP6NL,ARHGAP5,WDFY3,NT5C2,RALGPS2,IMMP2L,BACH1,MKLN1,PCM1,PPP3CA,CSNK2A2,EGFR,SEMA6D,AHI1,FUT8,ERRFI1,CADPS2,PDE8B,SNAP91,PKIA,CDYL2,TMEM50B,YPEL5,EFNA5]"
172,"[ZNF544,EDF1,CHD4,LPCAT4,SMIM15,GUF1,NRXN1,SPSB3,B3GNT2,CAMKK1,SP4,ZNF586,ZFP30,NAA15,TMEM9B-AS1,DIRAS2]"
173,"[ZNF778,DPH6,SLF1,MRPS15,U2AF2,CEP112,SYT4,SNRPD1,PKIG,TAGLN2,FANCD2,SREBF2,EDNRB,RAB11FIP3,C1QTNF4,FGF12,RPS11,FAM155A,IPPK,TRIP12,IL7,CNST,PDIA4,TEX10,PHF20,FAM200B,LINC01578,MEF2D,U2AF1,TTC9B,GK5,OTUD4,ARHGEF18,DIP2C,SEC24B,KBTBD2,RPTOR,USP33,PITPNB,TSPAN31,MARK2,TRAK2,POLI,SPICE1,GALNTL6,TMEM167A,ARID3B,COMMD2,NAPEPLD,CCNH,NIF3L1,ING4]"
174,"[PRCC,ANP32E,ZSWIM8,EXTL3,FOXRED1,HSD17B12,CRELD1,ZBTB5,RPL3,CLPP,NT5DC3,UBE2Z]"
175,"[NAV1,LCMT1-AS1,UNC13A,PRKCZ,RANBP6,ZFYVE28,TMEM106B,ZNF195,CPLX1,CSRP1,RAB15,CEP164,XPO7,TXNDC17,GPSM2,PANK3,NKAP,KIAA0753,MAPK8IP3,CUEDC1,SBDS,PHAX,EIF4H,MAP3K7,INTU,CMTR1,CNOT8,TOLLIP,DYNC1H1,PHTF2,SRPK1,ZBTB7A,IGBP1,GEMIN5,CDKL3,PKIG,TOP2B,NIF3L1,ATP6V1F,AKAP8L,FNDC3B,CLPTM1,ZC4H2,DCPS,AP3S1,WRAP73,LINC00467,PCGF5,MRPL16,SLC11A2,CAPN15,ZNF281,EXOC7,APP,FCF1,GRIA2,ENTPD1-AS1,FAM168B,ARF1,RAPGEF6,RAB4A,CHL1,WSB2,COG8,CNKSR3,SPDYE5,PREPL,POLRMT,CARD19,MRPS22,SNRNP35,NCOA7,FDFT1,AP4E1,MSH3,WDR73,CXXC5,PTPN13,KMT2E,SMIM19,RPS6KC1,ZNF3,ZEB1,ZNF529,QSOX1,MRPL19,CGNL1,CUL2,PTPN23,RBM4B,HNRNPM,NFYC,GRIA3,DIMT1,MED23,EIF4E2,EIF2B2,TMED2,MTIF3,KBTBD2,ZSWIM6,LCORL,MTRF1L,PEX2,RPL38,MAU2,RIOK2,INO80,SMARCD2,CCDC77,PIEZO1,MED21,GPS1,FBXL18,ARF4,TMEM267,RBM28,IRAK1BP1,KDM1B,PRKAG2-AS1,DYRK1A,SMAP1,C6orf89,THAP5,PIK3CA,DHPS,WDR83,EEF1E1,RNLS,CMPK2,SLC52A2,DYNC1I2,RAP2C,KLF7,ZW10,PPP2CB,BRAP,ILF3,PHF5A,AKAP11,ARHGEF3,NEMP1,STXBP3,CRIP2,RAB11FIP3,TMEM199,KLHL20,ADSS,LENG8-AS1,ABHD17A,EXTL3,URB1,JUNB,PLEKHJ1,TMEM39B,TPD52L2,PMPCA,PRPF31,KLHL3,DPM1,TSC2,COQ5,NELFA,ASB3,TRIM25,WDR61,MAP4K2,MICU1,MRPL52,RNPS1,HOMER1,FAM177A1,RUSC2,ROR1,SLF1,JAM3,ATP10A,ZRANB2-AS2]"
176,"[RFXAP,IKBKB,PLXDC2,TAF11,CIRBP,CTF1,LINC01091,KMT5B,MYO9B,SEMA6B,GAB2,AHCYL1]"
177,"[RBL2,RNPC3,NAA30,LMO1,NTMT1,PUS3,ZFHX3,UXT,FAM160B1,ZNF235,RYK,CBWD1,ACO1,CDK8,NBPF12,SRBD1,EIF4EBP2,PACSIN1,PPP1R3E,LYNX1,DEK,EPOR,RPAP2,SBF2,ARMCX4,ZEB1,FBXW8,GLUD1,UBL3,RSBN1,NDUFV2,ACSL4,ZNF391,ATAD2B,C14orf93,CBWD3,GMNN,THOC5,MARCH2,XRN2,EEF2K,LCOR,RNF130,GSN,TBC1D30,FNBP1L,DALRD3,N4BP2L1,THUMPD3,RP2,EDEM1,LINC00987,ABT1,ZNF493,CPSF2,ZNF670,CREB3L2,SNX27,RIMS1,CDYL2,RRP1,CEP112,AGA]"
178,"[RABGAP1L,MORC4,RPRD2,PNN,BTG1,TOP2B,PTPRA,FBXL4,ACP2,ZNF273,ST3GAL6,CDC14B,EPHB2,MCM3AP,SPECC1L,SOX5,PDE5A,NEMP1,PRELID2,MINPP1,PTPN14,LMLN,AMOT,HEXA,MED12,ZFP14,KPNA6,KDM3B,ELAC2,C1QA,TIMP2,DPYSL2,HLA-DMB,SMYD2,SLC2A13,FAM200A,MAP7D3,ZFHX3,GPM6A,TMEM14B]"
179,"[TRA2A,CDYL2,GABPA,CREB1,UBE2E2,RAP2C,UBXN7,PPP3CA,ZFX,KANSL1L,TBL1XR1,REV1,LMTK3,RHOBTB1,PHF3,SIGIRR,USP32]"
180,"[BAZ1A,GK5,OAT,MARK4,CKAP5,PTPRN2,CHMP1A,SDF4,LPIN1,CNTN5,SGCZ,PDE6D,TMEM106B,GNA12,CCM2,EIF3M,ARFGAP1,USP46,GOLIM4,C16orf87,PIK3R1,RNF19A,ZFY,VAPA,DYNC1H1,RC3H2,DPY19L1,SLC23A2,DPP10,KIAA0232,B4GALT4,PDE4B,HIVEP2,STMN2]"
181,"[ATP13A4,ROBO1,SYNJ2,EDIL3,TTLL7,NAPEPLD,ADARB2,FIGN,LRRTM3,VSTM2A,SOBP,PROX1,TMTC2,RCAN2,PPFIBP1,SLC22A23,KCNH8,PTPRK,TJP1,PPP1R16B,SLC38A1,TRIM9,NPAS3,ITGB8,PTPRD,SLC7A14,BMPR1B,EPHA6,SAMD3,PCDH10,UNC5C,GREB1L,APBB2,AK5,FBXO32,LIFR,ERRFI1,ARFGEF3,MFSD6,DNM3,LRP4,SLIT2,PIEZO2,SGCE,CA2,SLC16A7,NUDT12,YES1,RHOU,ZBTB20,SERPINI1,CEMIP,MAK,NIPBL,SFXN1,ZSWIM6,LONRF1,STK39,PLCL1,CLIP4,FAM107B,PGAP1]"
182,"[C5orf56,DUSP27,SEZ6L,TMEM178A,FASTK,ARFGAP1,ABHD12,WDTC1,SUPV3L1,TECR,ZC3H14,RBM23,HBS1L,GTF2E1,ATRIP,ZNF680,ANKRD36C,TRIOBP,TAF1C,AP4S1,TTC39C,SERPINE1,ENTPD7,RHOBTB2,SCAP,TTC31,BAHD1,SAMD9L,SESN1,FBXO10,TERF1,KLHDC10,HDX,TMX4,SPTSSA,MAST3,TYSND1,PIN4,SMU1,TECPR1,ETV5,CDC73,E2F3,WASF2,LMAN2L,ZNF8,MEG3]"
